Id,tot_area,gar_adj_area,yr_built,yr_remod,qual,MS Zoning_A (agr),MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RM,Func_Maj,Func_Min,Func_Mod,Func_Sev,SalePrice
1901,1730.0,236.4505755763331,1940,1996,5,0,0,0,0,0,0,0,0,0,0,138500
2413,2230.0,203.19971338591125,2006,2006,7,0,0,0,0,0,0,0,0,0,0,169985
2630,2300.0,133.00344876168737,1961,1961,5,0,0,0,0,0,0,0,0,0,0,146000
1428,3177.0,313.1122856264724,1993,1993,7,0,0,0,0,0,0,0,0,0,0,228000
1271,2512.0,143.62525196140547,1959,1959,5,0,0,0,0,0,0,0,0,0,0,159000
2464,3034.0,486.2938595349195,2006,2006,8,0,0,1,0,0,0,0,0,0,0,266000
2653,2382.0,127.77476118770258,1924,1950,5,0,0,0,0,0,1,0,0,0,0,139000
1505,1568.0,0.0,1955,1955,4,0,0,0,0,0,0,0,0,0,0,91900
2110,2989.0,311.26501550478224,2006,2006,8,0,0,0,0,0,0,0,0,0,0,212999
2386,3683.0,356.52313348618975,2004,2005,9,0,0,0,0,0,0,0,0,0,0,326000
1086,2304.0,181.49428945605257,2004,2004,6,0,0,0,0,0,0,0,0,0,0,179000
1574,3055.0,363.91221397295016,2006,2007,8,0,0,0,0,0,0,0,0,0,0,294000
406,1470.0,81.77584716012966,1972,1972,6,0,0,0,0,0,1,0,0,0,0,97000
2757,3353.0,400.85761640675224,2006,2006,7,0,0,0,0,0,0,0,0,0,0,239799
2559,2684.0,203.6615309163338,1961,1990,5,0,0,0,0,0,0,0,1,0,0,161000
1469,1696.0,193.96336277746076,2003,2003,6,0,0,0,0,0,1,0,0,0,0,136500
407,1470.0,74.96119323011885,1972,2007,6,0,0,0,0,0,1,0,0,0,0,118000
2300,1690.0,102.21980895016208,1982,2006,4,0,0,0,0,0,0,0,0,0,0,129500
731,2500.0,190.81031004030254,1925,2007,7,0,0,0,0,0,0,0,0,0,0,205000
2230,4550.0,223.51968472450238,1957,1975,6,0,0,0,0,0,0,1,0,0,0,200624
1688,3388.0,395.3158060416819,2006,2007,8,0,0,0,0,0,0,0,0,0,0,322400
880,3180.0,374.0721996422457,2007,2007,8,0,0,0,0,0,0,0,0,0,0,293200
1074,3368.0,260.4650871583044,2005,2005,9,0,0,0,0,0,0,0,0,0,0,266000
771,2601.0,203.19971338591125,1978,1978,6,0,0,0,0,0,0,0,0,0,0,172500
724,2957.0,129.4784246702053,1890,1996,5,0,0,0,0,0,1,0,0,0,0,124900
730,2454.0,80.91903773651654,1923,1950,6,0,0,0,0,0,0,0,0,0,0,149000
273,2828.0,228.13786002872766,2004,2004,7,0,0,0,0,0,0,0,0,0,0,185500
2793,2706.0,193.03972771661572,2002,2002,8,0,0,0,0,0,0,0,0,0,0,220000
1789,2992.0,218.90150942027714,2007,2007,8,0,0,0,0,0,0,0,0,0,0,225000
1900,1864.0,141.31616430929284,1950,1950,6,0,0,0,0,0,0,0,0,0,0,124000
677,1040.0,113.57756550018007,1950,1950,3,0,0,0,0,0,0,0,0,0,0,92900
747,2144.0,109.44577776496368,1925,1950,5,0,0,0,0,0,1,0,0,0,0,126500
1038,1728.0,163.55169432025932,1972,1972,4,0,0,0,0,0,0,0,0,0,0,111250
1763,3254.0,366.8533909484761,2000,2000,8,0,0,0,0,0,0,0,0,0,0,248000
1283,2234.0,121.91982803154676,1963,1963,5,0,0,0,0,0,0,0,0,0,0,136870
2803,1696.0,193.96336277746076,2003,2003,6,0,0,0,0,0,1,0,0,0,0,133000
1927,2096.0,132.07981370084232,1956,1956,5,0,0,0,0,0,0,0,0,0,0,135000
1036,1872.0,133.00344876168737,1969,1969,4,0,0,0,0,0,0,0,0,0,0,111900
1237,2214.0,143.6756203577278,1962,1980,5,0,0,0,0,0,0,0,0,0,0,140000
1375,1588.0,193.08186135030613,1959,1959,4,0,0,0,0,0,0,0,1,0,0,134432
1643,3784.0,334.35589202590853,2006,2007,10,0,0,0,0,0,0,0,0,0,0,455000
2453,3691.0,389.7739956766116,1994,1994,8,0,0,0,0,0,0,0,0,0,0,290000
2129,2861.0,275.70506566224776,1999,1999,7,0,0,0,0,0,0,0,0,0,0,235500
2640,2196.0,113.57756550018007,1900,2004,6,0,0,0,0,0,1,0,0,0,0,156500
2437,2617.0,212.43606399436177,2000,2000,6,0,0,0,0,0,0,0,0,0,0,172400
1123,2856.0,221.6724146028123,2007,2008,7,0,0,1,0,0,0,0,0,0,0,182000
2398,3584.0,427.1812156408362,2005,2006,9,0,0,0,0,0,0,0,0,0,0,372397
1420,3891.0,347.6049105592042,1995,2002,6,0,0,0,0,0,0,0,0,0,0,260000
2693,1429.0,0.0,1919,1950,5,0,0,0,0,0,1,0,0,0,0,72000
1370,1880.0,0.0,1915,1950,3,0,0,0,0,0,1,0,0,0,0,82375
392,2808.0,269.2396202363324,1972,1972,6,0,0,0,0,0,0,0,0,0,0,158000
1351,1957.0,68.14653930010805,1948,2001,5,0,0,0,0,0,1,0,1,0,0,127000
246,2866.0,348.5354539633661,1987,1987,7,0,0,0,0,0,0,0,0,0,0,270000
802,3628.0,467.8245945731191,1983,2009,8,0,0,0,0,0,0,0,1,0,0,316600
1404,2376.0,97.04056136554361,1959,2006,6,0,0,0,0,0,0,0,0,0,0,177000
803,4354.0,323.73408882619043,1990,1991,7,0,0,0,0,0,0,0,0,0,0,271900
1595,1568.0,190.22027678809872,1976,1976,5,0,0,0,0,0,1,0,0,0,0,115000
1319,3042.0,0.0,1872,1987,8,0,0,0,0,0,1,0,0,0,0,122000
2231,3005.0,456.1325732740264,1986,1986,8,0,0,0,0,0,0,0,0,0,0,315000
2162,2736.0,295.1014019399939,2006,2006,7,0,0,0,0,0,0,0,0,0,0,213500
2622,1040.0,177.46494609403138,1950,1950,5,0,0,0,0,0,0,0,0,0,0,109500
1300,1578.0,70.98597843761254,1948,1950,5,0,0,0,0,0,1,0,0,0,0,115000
2505,2286.0,271.54870788844505,2004,2004,7,0,0,1,0,0,0,0,0,0,0,176400
582,2978.0,213.35969905520682,1968,1968,6,0,0,0,0,0,0,0,0,0,0,185750
1458,2856.0,304.7995700788669,1999,2000,8,0,0,0,0,0,0,0,0,0,0,230000
281,1920.0,0.0,1958,1958,4,0,0,0,0,0,0,0,0,0,0,90000
2298,1536.0,177.18100218028093,1970,1970,5,0,0,0,0,0,0,0,0,0,0,129500
2580,2248.0,163.02158823915153,1956,1994,6,0,0,0,0,0,0,0,0,0,0,153000
568,1836.0,149.9223864602377,2009,2009,6,0,0,1,0,0,0,0,0,0,0,173733
1807,2200.0,0.0,2006,2007,6,0,0,0,0,0,0,0,0,0,0,146000
129,2338.0,217.05423929858702,1949,1950,6,0,0,0,0,0,0,0,0,0,0,172500
2294,2600.0,243.8396560630935,1977,1977,6,0,0,0,0,0,0,0,0,0,0,188000
1860,2524.0,212.43606399436177,1976,1976,6,0,0,0,0,0,0,0,0,0,0,181500
839,2460.0,253.99964173238908,1996,1996,7,0,0,0,0,0,0,0,0,0,0,212000
2349,2802.0,222.59604966365734,1978,1978,7,0,0,0,0,0,0,0,0,0,0,188900
1903,1332.0,0.0,1946,1950,3,0,0,0,0,0,0,0,0,0,0,64500
234,3098.0,241.06875088055835,1978,1992,6,0,0,0,0,0,0,0,0,0,0,230000
2172,2252.0,163.55169432025932,1925,1950,5,0,0,0,0,0,0,0,0,0,0,122000
2588,2010.0,147.31979220478567,1956,1956,5,0,0,0,0,0,0,0,0,0,0,133500
1289,4302.0,48.06740239677459,1920,1950,6,0,0,0,0,0,1,0,0,1,0,256000
1596,2025.0,155.1706902219686,1976,1976,5,0,0,0,0,0,1,0,0,0,0,129500
264,3956.0,392.54490085914676,2003,2003,8,0,0,0,0,0,0,0,0,0,0,318000
451,3204.0,402.2430689980198,2006,2006,8,0,0,0,0,0,0,0,0,0,0,255900
536,2316.0,0.0,2004,2004,6,0,0,0,0,0,0,0,0,0,0,143500
43,3644.0,313.1122856264724,2005,2006,8,0,0,0,0,0,0,0,0,0,0,259000
2223,4068.0,139.9623481233802,1953,1953,6,0,0,0,0,0,0,0,0,0,0,217000
2009,2700.0,124.93532205019808,1923,1950,6,0,0,0,0,0,0,0,0,0,0,210000
394,2004.0,256.11741020290606,1970,1970,5,0,0,0,0,0,0,0,0,0,0,148500
1738,2028.0,244.56892729898408,2006,2007,6,0,0,0,0,0,0,0,0,0,0,156932
1196,3456.0,163.55169432025932,1965,1965,5,0,0,0,0,0,0,0,0,0,0,145000
828,2572.0,305.7232051397119,2007,2007,7,0,0,0,0,0,0,0,0,0,0,200000
1694,4040.0,405.4757917109775,2005,2006,10,0,0,0,0,0,0,0,0,0,0,450000
571,2200.0,124.93532205019808,1999,1999,6,0,0,1,0,0,0,0,0,0,0,172500
1192,4136.0,288.17413898365595,1974,1997,6,0,0,0,0,0,0,0,0,0,0,240000
1806,4046.0,281.7086935577406,2004,2005,8,0,0,1,0,0,0,0,0,0,0,340000
962,2932.0,281.7086935577406,2007,2007,8,0,0,0,0,0,0,0,0,0,0,201000
2142,1938.0,203.19971338591125,1975,1975,5,0,0,0,0,0,0,0,0,0,0,122000
1648,3193.0,306.18502267013446,1978,1985,7,0,0,0,0,0,0,0,0,0,0,213000
618,3371.0,363.057764545173,1967,1967,6,0,0,0,0,0,0,0,0,0,0,175000
2108,2416.0,290.0214091053461,2007,2007,7,0,0,0,0,0,0,0,0,0,0,195400
772,2104.0,308.4941103222471,1967,1967,5,0,0,0,0,0,0,0,0,0,0,113500
2672,2549.0,88.59050109014046,1939,1950,6,0,0,0,0,0,0,0,0,0,0,140200
2492,1791.0,135.77435394422253,1968,1968,5,0,0,0,0,0,0,0,0,0,0,116000
2903,3676.0,314.9595557481625,2005,2006,9,0,0,0,0,0,0,0,0,0,0,359900
2783,2063.0,146.39615714394063,1977,1977,6,0,0,0,0,0,0,0,0,0,0,157500
786,3484.0,139.93071171802526,1955,1993,5,0,0,0,0,0,0,0,0,0,0,190000
740,2446.0,124.93532205019808,1924,1950,5,0,0,0,0,0,1,0,1,0,0,100000
2546,2502.0,212.8978815247843,1964,1964,6,0,0,0,0,0,0,0,0,0,0,160000
851,2875.0,266.46871505379727,2002,2001,7,0,0,0,0,0,0,0,0,0,0,203000
1833,4263.0,495.0787698343268,1990,1990,8,0,0,0,0,0,0,0,0,0,0,302000
76,1846.0,121.91982803154676,1980,1980,6,0,0,0,0,0,0,0,0,0,0,143000
2151,3480.0,386.66800311390307,1998,1999,8,0,0,0,0,0,0,0,0,0,0,267000
1880,1224.0,113.91212377436693,1964,1964,4,0,0,0,0,0,0,0,0,0,0,103000
2907,2574.0,187.03609982112286,1998,1998,6,0,0,0,0,0,1,0,0,0,0,153500
1831,3091.0,190.0377660075229,1975,1981,5,0,0,0,0,0,0,0,1,0,0,171000
2836,2762.0,77.84954754438672,1924,1950,4,0,0,0,0,0,0,0,1,0,0,107000
1955,1904.0,133.00344876168737,1968,1968,6,0,0,0,0,0,0,0,0,0,0,128500
1926,1844.0,142.2397993701379,1957,1957,5,0,0,0,0,0,0,0,0,0,0,116000
2924,2252.0,223.51968472450238,1977,1977,5,0,0,0,0,0,0,0,0,0,0,160000
1003,2560.0,233.67967039379795,1992,1992,8,0,0,0,0,0,0,0,0,0,0,180000
1667,1828.0,169.94885119548942,1970,2002,5,0,0,0,0,0,0,0,0,0,0,133000
2905,2656.0,362.06494385126007,1997,1997,7,0,0,0,0,0,1,0,0,0,0,215000
921,2265.0,98.36713397999796,1942,1950,6,0,0,0,0,0,0,0,0,0,0,177500
1780,3058.0,223.51968472450238,2006,2006,8,0,0,0,0,0,0,0,0,0,0,215000
746,2534.0,23.109328075372396,1938,1950,5,0,0,0,0,0,1,0,0,0,0,150000
254,4895.0,274.3196130709802,1990,1990,7,0,0,0,0,0,0,0,0,0,0,320000
606,3032.0,217.9778743594321,1964,1964,6,0,0,0,0,0,0,0,0,0,0,167000
2703,1032.0,73.82541757511704,1935,1950,5,0,0,0,0,0,0,0,0,0,0,125000
1306,2036.0,0.0,1949,1992,3,0,0,0,0,0,1,1,0,0,0,65000
2102,2632.0,203.19971338591125,2007,2007,7,0,0,0,0,0,0,0,0,0,0,200141
1784,3056.0,221.6724146028123,2007,2007,7,0,0,0,0,0,0,0,0,0,0,235876
941,2928.0,163.55169432025932,1900,1993,5,0,0,0,0,0,1,0,0,0,0,123000
2699,2228.0,81.77584716012966,1951,1951,5,0,0,0,0,0,0,0,0,0,0,137500
2127,1980.0,0.0,1994,1995,4,0,0,0,0,0,0,0,0,0,0,123600
2607,2412.0,203.19971338591125,1965,1965,6,0,0,0,0,0,0,0,0,0,0,160000
1754,2614.0,213.82151658562935,2000,2000,6,0,0,0,0,0,0,0,0,0,0,181000
1367,1650.0,204.43961790032415,1955,1995,5,0,0,0,0,0,1,0,0,0,0,125000
580,2283.0,203.6615309163338,1968,1968,6,0,0,0,0,0,0,0,0,0,0,154000
341,2949.0,284.4795987402758,1993,1994,6,0,0,0,0,0,0,0,0,0,0,231000
26,2112.0,140.39252924844777,1968,1968,5,0,0,0,0,0,0,0,0,0,0,142000
2667,4715.0,356.03031749820184,1892,1993,10,0,0,0,0,0,1,0,0,0,0,475000
2884,3351.0,228.59967755915017,2005,2006,8,0,0,0,0,0,1,0,0,0,0,375000
28,1728.0,0.0,1971,1971,4,0,0,0,0,0,0,0,0,0,0,115000
531,2442.0,184.72701216901024,2004,2005,7,0,0,1,0,0,0,0,0,0,0,185000
2189,1525.0,61.33188537009724,1920,1995,6,0,0,0,0,0,0,0,0,0,0,108500
2508,1823.0,136.2930786002161,2005,2005,7,0,0,1,0,0,0,0,0,0,0,147400
573,2143.0,143.6756203577278,1999,1999,7,0,0,1,0,0,0,0,0,0,0,156000
1363,2188.0,36.97492492059584,1915,1978,5,0,0,0,0,0,1,0,0,0,0,120000
487,1758.0,226.45271046202228,2004,2004,7,0,0,0,0,0,0,0,0,0,0,167000
1083,2850.0,201.8142607946437,2005,2006,7,0,0,0,0,0,0,0,0,0,0,191000
1620,1768.0,220.79139270047173,1997,1997,6,0,0,0,0,0,0,0,0,0,0,161500
1929,2615.0,143.16343443098293,1955,1975,5,0,0,0,0,0,0,0,0,0,0,130000
1820,1940.0,177.18100218028093,1963,1963,5,0,0,0,0,0,0,0,0,0,0,132500
1398,1768.0,314.6548535237615,1970,1970,5,0,0,0,0,0,0,0,0,0,0,144000
2177,2233.0,267.39235011464234,1979,1979,5,0,0,0,0,0,0,0,0,0,0,141000
2144,1260.0,206.71116921032774,1972,2006,4,0,0,0,0,0,0,0,0,0,0,117000
2697,1274.0,0.0,1935,1982,6,0,0,0,0,0,1,0,0,0,0,84500
1403,3027.0,244.30147359351605,1954,1994,4,0,0,0,0,0,0,0,1,0,0,256000
596,1850.0,121.81193899894313,1965,1965,5,0,0,0,0,0,0,0,0,0,0,117500
922,2036.0,72.68964192011525,1940,1950,5,0,0,0,0,0,0,0,1,0,0,160000
2065,2615.0,149.16706232647576,1956,1998,5,0,0,0,0,0,0,0,0,0,0,187000
1710,3702.0,377.76673988562595,2003,2003,8,0,0,0,0,0,0,0,0,0,0,350000
1034,2688.0,136.2930786002161,1974,1974,5,0,0,0,0,0,0,0,0,0,0,133000
1057,4882.0,300.18139477464166,2007,2007,8,0,0,0,0,0,0,0,0,0,0,417500
470,2955.0,304.7995700788669,2007,2007,7,0,0,0,0,0,0,0,0,0,0,175900
819,3235.0,525.5483496208342,2009,2009,9,0,0,0,0,0,0,0,0,0,0,323262
2160,2674.0,245.2251086543611,2003,2003,7,0,0,0,0,0,0,0,0,0,0,185000
2552,1632.0,110.83620730140615,1934,1950,6,0,0,0,0,0,0,0,0,0,0,129800
41,3082.0,245.68692618478363,2005,2005,7,0,0,0,0,0,0,0,0,0,0,220000
742,2457.0,68.14653930010805,1935,1995,4,0,0,0,0,0,1,0,0,0,0,133000
686,2293.0,109.03446288017287,1949,1996,4,0,0,0,0,0,0,0,0,0,0,133500
314,4006.0,267.7326385246041,1976,1976,6,0,0,0,0,0,0,0,0,0,0,170000
1630,2545.0,181.03247192563003,1993,1994,6,0,0,0,0,0,0,0,0,0,0,168000
191,2208.0,177.18100218028093,1922,1994,6,0,0,0,0,0,1,0,1,0,0,140750
1626,3237.0,222.59604966365734,1999,2003,6,0,0,0,0,0,0,0,0,0,0,204000
59,2919.0,245.70119085129417,2001,2001,7,0,0,0,0,0,0,0,0,0,0,222500
2632,1924.0,138.54525912675768,1962,1962,5,0,0,0,0,0,0,0,0,0,0,134500
1835,2756.0,249.38146642816383,2004,2004,8,0,0,1,0,0,0,0,0,0,0,214000
2675,1911.0,116.41700463768458,1939,1950,5,0,0,0,0,0,1,0,0,0,0,119900
1503,2880.0,0.0,1955,1955,4,0,0,0,0,0,0,0,0,0,0,118000
1963,2144.0,117.3016527273215,1960,2002,5,0,0,0,0,0,0,0,0,0,0,135000
1352,2681.0,105.05924808766657,1923,2000,6,0,0,0,0,0,0,0,0,0,0,207000
1519,2875.0,163.55169432025932,1925,1950,6,0,0,0,0,0,0,0,0,0,0,136500
1305,1802.0,25.974884756718573,1954,2000,4,0,0,0,0,0,1,0,0,0,0,107900
2014,2270.0,149.9223864602377,1938,1950,6,0,0,0,0,0,1,0,0,0,0,126000
1,2736.0,243.8396560630935,1960,1960,6,0,0,0,0,0,0,0,0,0,0,215000
1052,4014.0,478.9474826271771,2007,2008,10,0,0,0,0,0,0,0,0,0,0,426000
622,2226.0,121.91982803154676,1950,2007,5,0,0,0,0,0,0,0,0,0,0,147000
913,2048.0,124.93532205019808,1916,2000,6,0,0,0,0,0,0,0,0,0,0,147500
1058,3900.0,326.04317647830305,2007,2007,9,0,0,0,0,0,0,0,0,0,0,383000
2348,3717.0,278.93778837520546,1988,1988,7,0,0,0,0,0,0,0,0,0,0,241500
1527,1940.0,113.57756550018007,1914,1995,6,0,0,0,0,0,0,0,0,0,0,147500
1011,3668.0,386.66800311390307,2005,2005,8,0,0,0,0,0,0,0,0,0,0,355000
1332,1568.0,0.0,1924,1950,5,0,0,0,0,0,1,0,0,0,0,109500
709,612.0,87.45472543513866,1940,1950,2,0,0,0,0,0,1,0,0,0,0,45000
209,3435.0,161.17431811746144,1940,1950,7,0,0,0,0,0,0,0,0,0,0,244400
619,3060.0,193.03972771661572,1953,1953,6,0,0,0,0,0,0,0,0,0,0,167000
2150,2589.0,250.30510148900888,2002,2002,7,0,0,0,0,0,0,0,0,0,0,200000
2704,1709.0,51.10990447508104,1936,1950,5,0,0,0,0,0,0,0,0,0,0,80000
2839,1728.0,162.41591866525752,1955,1990,5,0,0,0,0,0,0,0,0,0,0,115000
1242,2392.0,137.1598065354901,1956,1956,6,0,0,0,0,0,0,0,0,0,0,139000
2714,2072.0,203.19971338591125,1978,1978,6,0,0,0,0,0,0,0,0,0,0,149500
799,2265.0,27.36144444124092,1940,1950,4,0,0,0,0,0,0,0,0,0,0,108000
1260,1294.0,0.0,1900,2000,4,0,0,0,0,0,0,0,0,0,0,106250
2107,2480.0,381.4612801290061,2006,2006,7,0,0,0,0,0,0,0,0,0,0,194000
2486,1976.0,177.18100218028093,1962,1962,5,0,0,0,0,0,0,0,0,0,0,129500
1911,3120.0,224.88357969035656,1968,1968,5,0,0,0,0,0,0,0,0,0,0,126000
896,2446.0,90.0544184323925,1950,1950,5,0,0,0,0,0,0,0,1,0,0,120000
272,2957.0,279.86142343605053,2004,2005,7,0,0,0,0,0,0,0,0,0,0,213000
2521,2452.0,223.51968472450238,1980,1980,8,0,0,0,0,0,0,0,0,0,0,190000
2324,2329.0,185.65064722985528,1993,1994,6,0,0,0,0,0,0,0,0,0,0,183500
1953,2376.0,156.2523702187954,1963,1999,7,0,0,0,0,0,0,0,0,0,0,172000
887,1632.0,26.621945942829,1938,1958,4,0,0,0,0,0,0,0,0,0,0,100000
1479,3128.0,375.91946976393587,2007,2007,7,0,0,0,0,0,0,0,0,0,0,218836
1317,2394.0,324.0595073679221,1905,2000,6,0,0,0,0,0,1,0,0,0,0,163000
1750,3035.0,246.61056124562867,2006,2006,7,0,0,0,0,0,0,0,0,0,0,206580
2815,2184.0,180.108836864785,2005,2006,6,0,0,0,0,0,0,0,0,0,0,163990
2692,1726.0,110.73812636267557,1910,2004,5,0,0,0,0,0,1,0,0,0,0,116500
1090,2560.0,226.45271046202228,2002,2003,7,0,0,0,0,0,0,0,0,0,0,188000
1912,2073.0,134.36385419844498,1966,1966,5,0,0,0,0,0,0,0,0,0,0,175000
1634,2345.0,221.6724146028123,1988,1988,8,0,0,0,0,0,0,0,0,0,0,182000
1974,1810.0,163.55169432025932,1926,1980,5,0,0,0,0,0,1,0,0,0,0,103000
1764,5266.0,371.30129445971056,2001,2002,10,0,0,0,0,0,0,0,0,0,0,466500
634,1976.0,137.1598065354901,1959,1998,6,0,0,0,0,0,0,0,0,0,0,149500
1683,2116.0,147.31979220478567,1978,1978,7,0,0,0,0,0,0,0,0,0,0,142500
2199,2712.0,99.94825764015847,1926,1950,5,0,0,0,0,0,0,0,0,0,0,136500
2789,1950.0,137.42885425521789,1993,1994,6,0,0,0,0,1,0,0,0,0,0,137000
1018,3363.0,243.8396560630935,1988,1988,7,0,0,0,0,0,0,0,0,0,0,226500
14,2641.0,233.67967039379795,1990,1990,7,0,0,0,0,0,0,0,0,0,0,171500
2782,1865.0,163.55169432025932,1976,1976,5,0,0,0,0,0,0,0,0,0,0,132500
2626,1040.0,113.57756550018007,1949,1950,3,0,0,0,0,0,0,0,0,0,0,87500
1175,2647.0,252.152371610699,2001,2001,7,0,0,1,0,0,0,0,0,0,0,223000
1232,2856.0,213.35969905520682,1962,2005,6,0,0,0,0,0,0,0,0,0,0,174000
2590,1768.0,124.69073321408192,1951,1991,5,0,0,0,0,0,0,0,0,0,0,142000
2463,2978.0,358.3704036078799,2006,2006,8,0,0,1,0,0,0,0,0,0,0,232600
2358,2349.0,223.51968472450238,1974,1999,6,0,0,0,0,0,0,0,0,0,0,181000
2911,3463.0,266.00689752337473,1973,1973,6,0,0,0,0,0,1,1,0,0,0,151400
1699,3260.0,399.93398134590717,2006,2006,8,0,0,0,0,0,0,0,0,0,0,250000
115,2694.0,229.0614950895727,1988,1988,7,0,0,0,0,0,0,0,0,0,0,196500
1998,3273.0,266.00689752337473,1879,1987,7,0,0,0,0,0,1,0,0,0,0,185000
589,2432.0,155.1706902219686,1969,1969,6,0,0,0,0,0,0,0,0,0,0,113000
1641,2838.0,261.850539749572,2007,2007,8,0,0,0,0,0,0,0,0,0,0,392000
2821,1925.0,0.0,1975,1975,6,0,0,0,0,0,0,0,0,0,0,127500
1846,2329.0,124.93532205019808,2000,2000,6,0,0,1,0,0,0,0,0,0,0,177000
1805,3601.0,421.20204145936145,2004,2004,6,0,0,1,0,0,0,0,1,0,0,265000
1853,3582.0,729.4160542225749,1998,1998,8,0,0,1,0,0,0,0,0,0,0,312500
1321,4012.0,424.3636406008504,1893,2000,10,0,0,0,0,0,1,0,0,0,0,325000
564,4028.0,399.0103462850621,1980,1980,8,0,0,0,0,0,0,1,0,0,0,275000
1771,3723.0,332.970439434641,1995,1995,7,0,0,0,0,0,0,0,0,0,0,290000
90,2702.0,212.8978815247843,1974,2002,6,0,0,0,0,0,0,0,0,0,0,169000
2684,1232.0,58.20850231884229,1921,1950,5,0,0,0,0,0,1,0,0,0,0,89000
13,2254.0,181.49428945605257,1998,1998,6,0,0,0,0,0,0,0,0,0,0,180400
445,4835.0,406.3994267718225,2003,2004,8,0,0,0,0,0,0,0,0,0,0,284000
1914,1824.0,126.99982086619454,1958,1958,5,0,0,0,0,0,0,0,0,0,0,114500
2811,3104.0,361.141308790415,2005,2006,7,0,0,0,0,0,0,0,0,0,0,212900
850,2843.0,279.399605905628,2001,2002,7,0,0,0,0,0,0,0,0,0,0,187100
1844,2187.0,124.93532205019808,1999,1999,6,0,0,1,0,0,0,0,0,0,0,176000
2225,2976.0,254.92327679323412,1968,1968,6,0,0,0,0,0,0,0,0,0,0,215000
1477,2352.0,240.1451158197133,2004,2004,7,0,0,0,0,0,0,0,0,0,0,185900
399,1728.0,187.40298307529713,1970,1970,4,0,0,0,0,0,0,0,0,0,0,120500
2431,2570.0,210.60102072968073,2005,2005,5,0,0,0,0,0,0,0,0,0,0,192140
1605,1632.0,121.91982803154676,1982,2008,5,0,0,0,0,0,0,0,0,0,0,130500
897,1529.0,68.14653930010805,1945,1950,4,0,0,0,0,0,0,0,0,1,0,98000
1426,4547.0,889.8215756488967,2008,2008,9,0,0,0,0,0,0,0,0,0,0,475000
2240,2038.0,-14.692349683696941,1920,1950,5,0,0,0,0,0,1,1,0,0,0,67000
1706,3743.0,364.3740315033727,2007,2007,8,0,0,0,0,0,0,0,0,0,0,325624
2252,2818.0,266.00689752337473,2002,2002,7,0,0,0,0,0,0,0,0,0,0,245000
1136,2228.0,163.55169432025932,2004,2004,5,0,0,0,0,0,0,0,0,0,0,159000
1877,2146.0,237.8360281676007,1965,1965,5,0,0,0,0,0,0,0,0,0,0,156000
424,5496.0,310.3413804439372,2008,2008,10,0,0,0,0,0,0,0,0,0,0,555000
1182,2464.0,238.29784569802322,1984,1984,6,0,0,0,0,0,0,0,0,0,0,162500
2750,2784.0,424.87212798872355,1993,1993,6,0,0,0,0,0,0,0,0,0,0,224500
1016,2976.0,340.8213374518239,1950,1950,6,0,0,0,0,0,0,0,0,0,0,133000
2436,2292.0,181.49428945605257,2003,2003,7,0,0,0,0,0,0,0,0,0,0,180000
1607,1690.0,121.91982803154676,1982,2005,5,0,0,0,0,0,0,0,0,0,0,134500
2337,4355.0,362.8904685153907,2006,2006,10,0,0,0,0,0,0,0,0,0,0,438780
1233,2530.0,92.06412232115676,1962,1962,6,0,0,0,0,0,0,0,0,0,0,165000
419,1784.0,133.00344876168737,1967,1967,5,0,0,0,0,0,0,0,0,0,0,100000
633,2658.0,203.6615309163338,1960,1960,7,0,0,0,0,0,0,0,0,0,0,176000
2722,3542.0,209.66515881182661,1955,1974,5,0,0,0,0,0,0,0,0,0,0,170000
469,2928.0,304.7995700788669,2007,2007,7,0,0,0,0,0,0,0,0,0,0,174000
1365,2004.0,109.03446288017287,1925,1950,6,0,0,0,0,0,1,0,0,0,0,127000
1098,2482.0,254.75929926977508,1999,1999,7,0,0,0,0,0,0,0,0,0,0,185900
711,1076.0,126.0761858053495,1938,1996,5,0,0,0,0,0,1,0,0,0,0,91300
2808,3382.0,251.22873654985392,2003,2003,6,0,0,0,0,0,0,0,0,0,0,200000
1959,2886.0,145.47252208309555,1949,1950,6,0,0,0,0,0,0,0,0,0,0,143000
2720,2972.0,208.27970622055904,1958,1958,5,0,0,0,0,0,0,0,0,0,0,172500
2170,2176.0,147.6508351502341,1963,1963,4,0,0,0,0,0,0,0,0,0,0,110000
603,2402.0,354.67586336449966,1957,1957,4,0,0,0,0,0,0,0,0,0,0,140000
2113,2628.0,203.19971338591125,2006,2006,6,0,0,0,0,0,0,0,0,0,0,176432
1146,2572.0,229.0614950895727,1991,1991,6,0,0,0,0,0,0,0,0,0,0,179200
2105,2548.0,234.603305454643,2005,2007,7,0,0,0,0,0,0,0,0,0,0,203000
1786,3378.0,440.57392402308943,2007,2007,7,0,0,0,0,0,0,0,0,0,0,248328
961,3282.0,408.7085144239352,2008,2008,9,0,0,0,0,0,0,0,0,0,0,316500
1405,1649.0,114.99256507520887,1948,1950,7,0,0,0,0,0,0,0,0,0,0,125600
1324,1968.0,87.45472543513866,1959,1959,5,0,0,0,0,0,1,0,0,0,0,110000
1986,1920.0,87.45472543513866,1920,1950,4,0,0,0,0,0,1,0,0,0,0,108500
307,1584.0,156.75782989818583,1952,1952,5,0,1,0,0,0,0,0,0,0,0,55993
